MTV砂锅16万,#genre#
时光海湾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
事过境迁,http://em.21dtv.com/songs/60039360.mkv
守候的痛楚,http://em.21dtv.com/songs/60039671.mkv
撒哈拉冰室(演唱会),http://em.21dtv.com/songs/60037140.mkv
四海一家,http://em.21dtv.com/songs/60093995.mkv
生活之歌,http://em.21dtv.com/songs/60115707.mkv
神经质女主角(演唱会),http://em.21dtv.com/songs/60038458.mkv
世界之最,http://em.21dtv.com/songs/60039307.mkv
盛開,http://em.21dtv.com/songs/60037800.mkv
盛开的寂寞,http://em.21dtv.com/songs/60122510.mkv
谁可改变(演唱会),http://em.21dtv.com/songs/60040003.mkv
睡莲,http://em.21dtv.com/songs/60100154.mkv
上了几千回,http://em.21dtv.com/songs/60037806.mkv
思恋你(无原唱),http://em.21dtv.com/songs/60040480.mkv
什么,http://em.21dtv.com/songs/60038387.mkv
少女的心,http://em.21dtv.com/songs/60071105.mkv
是你是我的自由,http://em.21dtv.com/songs/60039473.mkv
熟女无敌,http://em.21dtv.com/songs/60125207.mkv
送你一瓣的雪花(演唱会),http://em.21dtv.com/songs/60040778.mkv
so crazy,http://em.21dtv.com/songs/60005097.mkv
深秋的黎明,http://em.21dtv.com/songs/60038341.mkv
深秋的黎明(演唱会),http://em.21dtv.com/songs/60038340.mkv
十七年蝉,http://em.21dtv.com/songs/60131390.mkv
双人舞,http://em.21dtv.com/songs/60080621.mkv
水手,http://em.21dtv.com/songs/60147666.mkv
十叁不亲,http://em.21dtv.com/songs/60039010.mkv
世上没有后悔药,http://em.21dtv.com/songs/60071126.mkv
谁是你这辈子最爱的女人,http://em.21dtv.com/songs/60040096.mkv
酥手愿,http://em.21dtv.com/songs/60110033.mkv
stand by me,http://em.21dtv.com/songs/60005230.mkv
stand by me(演唱会),http://em.21dtv.com/songs/60005228.mkv
Stay With Me,http://em.21dtv.com/songs/60119664.mkv
Stuck On U 偷心贼,http://em.21dtv.com/songs/60080207.mkv
sugar in the marmalade,http://em.21dtv.com/songs/60005316.mkv
sunny day,http://em.21dtv.com/songs/60005352.mkv
奢望,http://em.21dtv.com/songs/60039502.mkv
是我(演唱会),http://em.21dtv.com/songs/60039500.mkv
伤我的人是我爱的人,http://em.21dtv.com/songs/60037835.mkv
三碗面,http://em.21dtv.com/songs/60067390.mkv
伤心城市,http://em.21dtv.com/songs/60153718.mkv
伤心城市(DJ版),http://em.21dtv.com/songs/50000203.mkv
伤心的背后,http://em.21dtv.com/songs/60170001.mkv
伤心的城市,http://em.21dtv.com/songs/60101269.mkv
伤心分我一半,http://em.21dtv.com/songs/60037903.mkv
十元人民币,http://em.21dtv.com/songs/60105162.mkv
深圳到北京的爱情,http://em.21dtv.com/songs/60061573.mkv
说再见以前(无原唱),http://em.21dtv.com/songs/60040437.mkv
山楂树之恋,http://em.21dtv.com/songs/60083750.mkv
十字天使(演唱会),http://em.21dtv.com/songs/60039062.mkv
痛,http://em.21dtv.com/songs/60133816.mkv
他的玫瑰,http://em.21dtv.com/songs/60041071.mkv
她的眼泪,http://em.21dtv.com/songs/60119278.mkv
听歌的人,http://em.21dtv.com/songs/60115702.mkv
听歌的人不许掉眼泪,http://em.21dtv.com/songs/60119277.mkv
听歌的人不许流眼泪,http://em.21dtv.com/songs/60122507.mkv
thats life,http://em.21dtv.com/songs/60005526.mkv
thats life(演唱会),http://em.21dtv.com/songs/60005525.mkv
叹红颜,http://em.21dtv.com/songs/60115018.mkv
贪就一个字,http://em.21dtv.com/songs/60087367.mkv
天亮以后说分手,http://em.21dtv.com/songs/60041921.mkv
透明,http://em.21dtv.com/songs/60042908.mkv
替你伤心,http://em.21dtv.com/songs/60041713.mkv
坦然面对,http://em.21dtv.com/songs/60041466.mkv
突然念旧,http://em.21dtv.com/songs/60089071.mkv
突然念旧(演唱会),http://em.21dtv.com/songs/60042932.mkv
try to remember,http://em.21dtv.com/songs/60005950.mkv
她是你的爱,http://em.21dtv.com/songs/60041161.mkv
天山神路,http://em.21dtv.com/songs/60149171.mkv
听身体唱歌,http://em.21dtv.com/songs/60042565.mkv
听身体唱歌(演唱会),http://em.21dtv.com/songs/60042564.mkv
逃脱(演唱会),http://em.21dtv.com/songs/60041554.mkv
天堂的爱情,http://em.21dtv.com/songs/60101931.mkv
提提我的错,http://em.21dtv.com/songs/60093565.mkv
疼我的娘,http://em.21dtv.com/songs/60106950.mkv
天涯海角的爱情,http://em.21dtv.com/songs/60042256.mkv
天涯有歌,http://em.21dtv.com/songs/60126625.mkv
她在睡觉前哭泣,http://em.21dtv.com/songs/60091334.mkv
我,http://em.21dtv.com/songs/60163690.mkv
我爱的你在做什么,http://em.21dtv.com/songs/60044551.mkv
我爱的是你,http://em.21dtv.com/songs/60044567.mkv
我爱花香不爱花,http://em.21dtv.com/songs/60044579.mkv
我爱ichi ban,http://em.21dtv.com/songs/60044536.mkv
我爱看电影,http://em.21dtv.com/songs/60044585.mkv
我爱你就像你爱他,http://em.21dtv.com/songs/60085864.mkv
我不怪你也不会恨你,http://em.21dtv.com/songs/60044760.mkv
我被回忆牵绊,http://em.21dtv.com/songs/60091338.mkv
我不是陈冠希,http://em.21dtv.com/songs/60044817.mkv
我不是黄渤,http://em.21dtv.com/songs/60126655.mkv
我不是谁,http://em.21dtv.com/songs/60044849.mkv
我不要承诺,http://em.21dtv.com/songs/60044904.mkv
吻别以后更寂寞,http://em.21dtv.com/songs/60112527.mkv
我把自己交给你,http://em.21dtv.com/songs/60044716.mkv
无处躲雨(演唱会),http://em.21dtv.com/songs/60047076.mkv
我的爱你明白,http://em.21dtv.com/songs/60072526.mkv
我的爱陪你到老,http://em.21dtv.com/songs/60045007.mkv
我等不到你,http://em.21dtv.com/songs/60045373.mkv
我的翅膀,http://em.21dtv.com/songs/60045049.mkv
我的发小做了贼,http://em.21dtv.com/songs/60078200.mkv
我的感觉,http://em.21dtv.com/songs/60045068.mkv
我的灰姑娘(演唱会),http://em.21dtv.com/songs/60045101.mkv
我的快乐不为谁,http://em.21dtv.com/songs/60045135.mkv
我的梦,http://em.21dtv.com/songs/60117589.mkv
我等你,http://em.21dtv.com/songs/60061681.mkv
我的亲爱,http://em.21dtv.com/songs/60045180.mkv
我的亲爱(演唱会),http://em.21dtv.com/songs/60045179.mkv
我的情人,http://em.21dtv.com/songs/60045187.mkv
我的小姑娘,http://em.21dtv.com/songs/60045256.mkv
我的心里你永远都存在,http://em.21dtv.com/songs/60088112.mkv
我的真心献给你,http://em.21dtv.com/songs/60045351.mkv
无法挽回爱你的错误,http://em.21dtv.com/songs/60085954.mkv
微风之前离别之后,http://em.21dtv.com/songs/60043759.mkv
我该怎么办,http://em.21dtv.com/songs/60081650.mkv
What's Up,http://em.21dtv.com/songs/60119665.mkv
whats up(演唱会),http://em.21dtv.com/songs/60006224.mkv
我还爱着你,http://em.21dtv.com/songs/60045461.mkv
为何缠着我,http://em.21dtv.com/songs/60043863.mkv
我火了很彷徨,http://em.21dtv.com/songs/60105639.mkv
为何你不是我的未来,http://em.21dtv.com/songs/60043875.mkv
我会让你幸福的,http://em.21dtv.com/songs/60110865.mkv
我恨我自己动了真情,http://em.21dtv.com/songs/60101935.mkv
我会像你一样傻,http://em.21dtv.com/songs/60045615.mkv
我会永远把你珍藏,http://em.21dtv.com/songs/60163249.mkv
我恨自己动了情,http://em.21dtv.com/songs/60111707.mkv
我恨自己动了情[消伴],http://em.21dtv.com/songs/60100770.mkv
忘记你还是忘了自己,http://em.21dtv.com/songs/60147163.mkv
无极限,http://em.21dtv.com/songs/60124064.mkv
无尽责怪,http://em.21dtv.com/songs/60123192.mkv
无可救药的爱,http://em.21dtv.com/songs/60070006.mkv
我可以忘记你,http://em.21dtv.com/songs/60078276.mkv
玩乐,http://em.21dtv.com/songs/60165613.mkv
忘了吧(无原唱),http://em.21dtv.com/songs/60043585.mkv
武隆老家,http://em.21dtv.com/songs/60139274.mkv
我来自北京,http://em.21dtv.com/songs/60045704.mkv
我来自北京(演唱会),http://em.21dtv.com/songs/60045703.mkv
闻名,http://em.21dtv.com/songs/60121409.mkv
我们的纪念,http://em.21dtv.com/songs/60101934.mkv
无名份的浪漫(演唱会),http://em.21dtv.com/songs/60047240.mkv
完美邂逅,http://em.21dtv.com/songs/60143175.mkv
我没有爱错,http://em.21dtv.com/songs/60045739.mkv
无奈的红尘,http://em.21dtv.com/songs/60062602.mkv
无情的世界无情的你,http://em.21dtv.com/songs/60095264.mkv
忘情酒,http://em.21dtv.com/songs/60133395.mkv
我请客,http://em.21dtv.com/songs/60111708.mkv
问情为何物,http://em.21dtv.com/songs/60093997.mkv
危情追踪,http://em.21dtv.com/songs/60043739.mkv
往日情,http://em.21dtv.com/songs/60043424.mkv
雾凇,http://em.21dtv.com/songs/60157029.mkv
我是不是该安静的走开,http://em.21dtv.com/songs/60046077.mkv
无事常相见,http://em.21dtv.com/songs/60047430.mkv
我是多想见到你,http://em.21dtv.com/songs/60152257.mkv
我是否还爱你(演唱会),http://em.21dtv.com/songs/60046106.mkv
我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url
我是真的,http://em.21dtv.com/songs/60046217.mkv
舞台背后,http://em.21dtv.com/songs/60072587.mkv
无痛失恋,http://em.21dtv.com/songs/60047464.mkv
我太傻了吗,http://em.21dtv.com/songs/60046273.mkv
我问佛,http://em.21dtv.com/songs/60115705.mkv
我为你而来,http://em.21dtv.com/songs/60046307.mkv
为我停留,http://em.21dtv.com/songs/60044136.mkv
妄想非非(演唱会),http://em.21dtv.com/songs/60043475.mkv
危险情人,http://em.21dtv.com/songs/60043744.mkv
我想去台湾,http://em.21dtv.com/songs/60068789.mkv
我心深处,http://em.21dtv.com/songs/60125164.mkv
我想这不是爱,http://em.21dtv.com/songs/60121458.mkv
我眼里的一粒沙,http://em.21dtv.com/songs/60163185.mkv
午夜梦回(演唱会),http://em.21dtv.com/songs/60047723.mkv
我依然是你的情人,http://em.21dtv.com/songs/60046650.mkv
我依然是你的情人(演唱会),http://em.21dtv.com/songs/60046649.mkv
我用深情与你相约,http://em.21dtv.com/songs/60046678.mkv
无怨无悔爱一场,http://em.21dtv.com/songs/60085965.mkv
我愿为你,http://em.21dtv.com/songs/60046739.mkv
问一问青春,http://em.21dtv.com/songs/60165982.mkv
完整,http://em.21dtv.com/songs/60043154.mkv
我知道你还在,http://em.21dtv.com/songs/60072572.mkv
我真的受伤了,http://em.21dtv.com/songs/60119666.mkv
我在回忆里等你,http://em.21dtv.com/songs/60046777.mkv
乌毡帽情缘,http://em.21dtv.com/songs/60117568.mkv
我这样爱你(演唱会),http://em.21dtv.com/songs/60046842.mkv
喜,http://em.21dtv.com/songs/60048101.mkv
喜(演唱会),http://em.21dtv.com/songs/60048100.mkv
心爱,http://em.21dtv.com/songs/60050103.mkv
相爱的人不要随便说分手,http://em.21dtv.com/songs/60048597.mkv
相爱到永远,http://em.21dtv.com/songs/60104803.mkv
学不会更爱你(演唱会),http://em.21dtv.com/songs/60051636.mkv
献出激情,http://em.21dtv.com/songs/60048541.mkv
下次小心,http://em.21dtv.com/songs/60048270.mkv
心的方向,http://em.21dtv.com/songs/60164887.mkv
兄弟珍重,http://em.21dtv.com/songs/60067681.mkv
想飞的键盘手,http://em.21dtv.com/songs/60164888.mkv
幸福高原,http://em.21dtv.com/songs/60097307.mkv
相逢在雨中,http://em.21dtv.com/songs/60048662.mkv
写过的情诗,http://em.21dtv.com/songs/60101270.mkv
新欢旧爱,http://em.21dtv.com/songs/60080197.mkv
相见,http://em.21dtv.com/songs/60110888.mkv
写给慧晶的信,http://em.21dtv.com/songs/60086035.mkv
心里有数(演唱会),http://em.21dtv.com/songs/60050346.mkv
想你不只是在午夜时分,http://em.21dtv.com/songs/60115703.mkv
想你的365天,http://em.21dtv.com/songs/60116920.mkv
想你的每一夜,http://em.21dtv.com/songs/60099103.mkv
想你的名字,http://em.21dtv.com/songs/60091337.mkv
想你的三百六十五天,http://em.21dtv.com/songs/60049107.mkv
想你们,http://em.21dtv.com/songs/60049140.mkv
想念你,http://em.21dtv.com/songs/60117819.mkv
想念你的夜,http://em.21dtv.com/songs/60080622.mkv
心情好,http://em.21dtv.com/songs/60050432.mkv
夏日倾情,http://em.21dtv.com/songs/60048388.mkv
夏日倾情(演唱会),http://em.21dtv.com/songs/60048387.mkv
夏日烧着了,http://em.21dtv.com/songs/60048389.mkv
雪沙,http://em.21dtv.com/songs/60049720.mkv
小三(续集),http://em.21dtv.com/songs/60049718.mkv
小三[DJ版],http://em.21dtv.com/songs/60099785.mkv
相思成语,http://em.21dtv.com/songs/60123688.mkv
相思成语2018,http://em.21dtv.com/songs/60157025.mkv
向世界宣布爱你,http://em.21dtv.com/songs/60086015.mkv
小三前传,http://em.21dtv.com/songs/60061760.mkv
小三外传,http://em.21dtv.com/songs/60078717.mkv
小三续集,http://em.21dtv.com/songs/60090675.mkv
相思语,http://em.21dtv.com/songs/60095265.mkv
新五元人民币,http://em.21dtv.com/songs/60105163.mkv
虚线,http://em.21dtv.com/songs/60048821.mkv
小小芳,http://em.21dtv.com/songs/60121406.mkv
谢谢你,http://em.21dtv.com/songs/60065223.mkv
谢谢你不爱我,http://em.21dtv.com/songs/60122511.mkv
小心男人,http://em.21dtv.com/songs/60049834.mkv
小心女人的话,http://em.21dtv.com/songs/60049837.mkv
细雨,http://em.21dtv.com/songs/60048229.mkv
相遇彼一天(无原唱),http://em.21dtv.com/songs/60048869.mkv
相约草原相约美丽,http://em.21dtv.com/songs/60153042.mkv
心已没有空位,http://em.21dtv.com/songs/60091336.mkv
新一生一世爱能几回,http://em.21dtv.com/songs/60101976.mkv
下注,http://em.21dtv.com/songs/60070031.mkv
心中的草原,http://em.21dtv.com/songs/60101206.mkv
雪中情,http://em.21dtv.com/songs/60051781.mkv
心在跳,http://em.21dtv.com/songs/60050702.mkv
ya ya ya(演唱会),http://em.21dtv.com/songs/60006444.mkv
拥抱大世界,http://em.21dtv.com/songs/60093564.mkv
夜变得透明,http://em.21dtv.com/songs/60052548.mkv
永不分手的爱情,http://em.21dtv.com/songs/60099304.mkv
一比一,http://em.21dtv.com/songs/60052776.mkv
一百样可能,http://em.21dtv.com/songs/60052733.mkv
一辈子都要相信,http://em.21dtv.com/songs/60091332.mkv
忆城,http://em.21dtv.com/songs/60163991.mkv
远处的灯火,http://em.21dtv.com/songs/60068959.mkv
一城一歌,http://em.21dtv.com/songs/60169675.mkv
有多爱你就有多恨你,http://em.21dtv.com/songs/60055110.mkv
要定你(演唱会),http://em.21dtv.com/songs/60052359.mkv
伊甸园,http://em.21dtv.com/songs/60053952.mkv
伊甸园(演唱会),http://em.21dtv.com/songs/60053951.mkv
远方,http://em.21dtv.com/songs/60169125.mkv
缘份(无原唱),http://em.21dtv.com/songs/60056068.mkv
一分一秒爱跳舞,http://em.21dtv.com/songs/60114307.mkv
阳光,http://em.21dtv.com/songs/60052164.mkv
月光爱人,http://em.21dtv.com/songs/60056323.mkv
勇敢的狂奔,http://em.21dtv.com/songs/60086157.mkv
一个故事之别来无恙,http://em.21dtv.com/songs/60089067.mkv
一个故事之赤脚男人的山谷,http://em.21dtv.com/songs/60089068.mkv
一个人的丽江,http://em.21dtv.com/songs/60081924.mkv
一个人喝酒容易醉,http://em.21dtv.com/songs/60105623.mkv
月光族的泪,http://em.21dtv.com/songs/60056369.mkv
萤火,http://em.21dtv.com/songs/60052423.mkv
炎黄子孙,http://em.21dtv.com/songs/60067687.mkv
遇见,http://em.21dtv.com/songs/60145848.mkv
远嫁的农妹,http://em.21dtv.com/songs/60124840.mkv
眼睛想旅行,http://em.21dtv.com/songs/60052054.mkv
眼睛想旅行(演唱会),http://em.21dtv.com/songs/60052052.mkv
一加一,http://em.21dtv.com/songs/60080623.mkv
有空请爱我(演唱会),http://em.21dtv.com/songs/60055160.mkv
有空请爱我+befor the party(演唱会),http://em.21dtv.com/songs/60055161.mkv
一路和谐一路歌,http://em.21dtv.com/songs/60072710.mkv
原来恋爱,http://em.21dtv.com/songs/60055940.mkv
一路陪着我,http://em.21dtv.com/songs/60091331.mkv
缘来是你,http://em.21dtv.com/songs/60056100.mkv
原谅我,http://em.21dtv.com/songs/60055992.mkv
原来我们都不快乐,http://em.21dtv.com/songs/60099783.mkv
一路向北,http://em.21dtv.com/songs/60072711.mkv
一路向前,http://em.21dtv.com/songs/60119948.mkv
月亮下求你一吻(演唱会),http://em.21dtv.com/songs/60056441.mkv
夜里亦始终想念着你,http://em.21dtv.com/songs/60134019.mkv
一秒钟两个世,http://em.21dtv.com/songs/60053315.mkv
一秒钟两个世界,http://em.21dtv.com/songs/60053316.mkv
一念,http://em.21dtv.com/songs/60079127.mkv
有你就够了,http://em.21dtv.com/songs/60055223.mkv
愿你今夜别离去,http://em.21dtv.com/songs/60056211.mkv
有你陪着很幸福,http://em.21dtv.com/songs/60055232.mkv
愿你清楚我的心,http://em.21dtv.com/songs/60056212.mkv
越南新娘,http://em.21dtv.com/songs/60099107.mkv
因你在此(演唱会),http://em.21dtv.com/songs/60054204.mkv
you & me,http://em.21dtv.com/songs/60006482.mkv
you me,http://em.21dtv.com/songs/60006564.mkv
一千个挚爱的理由,http://em.21dtv.com/songs/60091330.mkv
有情郎,http://em.21dtv.com/songs/60055268.mkv
有情郎(演唱会),http://em.21dtv.com/songs/60055267.mkv
有情天地,http://em.21dtv.com/songs/60055277.mkv
要如何让你明白,http://em.21dtv.com/songs/60091341.mkv
玉碎,http://em.21dtv.com/songs/60052030.mkv
一生比我好(无原唱),http://em.21dtv.com/songs/60093557.mkv
一生痴心,http://em.21dtv.com/songs/60053526.mkv
一生痴心(演唱会),http://em.21dtv.com/songs/60053525.mkv
一生的信仰,http://em.21dtv.com/songs/60125162.mkv
眼神骗不过,http://em.21dtv.com/songs/60052097.mkv
一生一世爱能几回(演唱会),http://em.21dtv.com/songs/60066526.mkv
一生一世能爱几回,http://em.21dtv.com/songs/60065348.mkv
一生最爱就是你(演唱会),http://em.21dtv.com/songs/60053641.mkv
一天只爱你一点,http://em.21dtv.com/songs/60121404.mkv
余香,http://em.21dtv.com/songs/60101971.mkv
永相依(演唱会),http://em.21dtv.com/songs/60054650.mkv
雨心知,http://em.21dtv.com/songs/60055715.mkv
印象毡房,http://em.21dtv.com/songs/60166265.mkv
月影,http://em.21dtv.com/songs/60121408.mkv
一夜成名,http://em.21dtv.com/songs/60104226.mkv
永远放在我心中,http://em.21dtv.com/songs/60054752.mkv
夜夜梦中见(演唱会),http://em.21dtv.com/songs/60052677.mkv
一夜倾情(演唱会),http://em.21dtv.com/songs/60053831.mkv
一言为定(演唱会),http://em.21dtv.com/songs/60053804.mkv
圆圆月,http://em.21dtv.com/songs/60052670.mkv
越夜越寂寞,http://em.21dtv.com/songs/60056624.mkv
越夜越有机,http://em.21dtv.com/songs/60056621.mkv
越夜越有机(演唱会),http://em.21dtv.com/songs/60056625.mkv
有一种爱叫做满足,http://em.21dtv.com/songs/60055378.mkv
一枝红杏,http://em.21dtv.com/songs/60163689.mkv
真爱,http://em.21dtv.com/songs/60079567.mkv
最爱的你,http://em.21dtv.com/songs/60060067.mkv
再爱你一次,http://em.21dtv.com/songs/60107512.mkv
重爱轻友,http://em.21dtv.com/songs/60059091.mkv
真爱雄心,http://em.21dtv.com/songs/60058060.mkv
再爱也没有用,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5834217&response=res&format=mp4&type=convert_url
真爱一生难求,http://em.21dtv.com/songs/60058062.mkv
真爱在明天,http://em.21dtv.com/songs/60058067.mkv
真不是闹着玩,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_22836669&response=res&format=mp4&type=convert_url
最初的我们,http://em.21dtv.com/songs/60097674.mkv
